time,"Calculated boost (bar)","Intake manifold absolute pressure (kPa)","Long term fuel % trim - Bank 1 (%)","Short term fuel % trim - Bank 1 (%)",
15:44:06.836,,,,0,
15:44:07.078,,,99.21875,,
15:44:07.306,-0.78325,23,,,
15:44:07.533,,,,0,
15:44:07.746,,,0,,
15:44:08.030,-0.75325,26,,,
15:44:08.258,,,,0,
15:44:08.491,,,3.90625,,
15:44:08.710,-0.68325,33,,,
15:44:08.926,,,,0,
15:44:09.157,,,2.34375,,
15:44:09.396,-0.65325,36,,,
15:44:09.637,,,,0,
15:44:09.866,,,3.90625,,
15:44:10.098,-0.66325,35,,,
15:44:10.324,,,,0.78125,
15:44:10.558,,,2.34375,,
15:44:10.777,-0.65325,36,,,
15:44:11.003,,,,2.34375,
15:44:11.220,,,3.90625,,
15:44:11.467,-0.65325,36,,,
15:44:11.702,,,,4.6875,
15:44:11.940,,,3.90625,,
15:44:12.188,-0.66325,35,,,
15:44:12.458,,,,6.25,
15:44:12.689,,,3.90625,,
15:44:12.912,-0.66325,35,,,
15:44:13.178,,,,8.59375,
15:44:13.405,,,3.90625,,
15:44:13.622,-0.66325,35,,,
15:44:13.844,,,,11.71875,
15:44:14.073,,,3.90625,,
15:44:14.293,-0.66325,35,,,
15:44:14.522,,,,8.59375,
15:44:14.740,,,3.90625,,
15:44:14.987,-0.65325,36,,,
15:44:15.242,,,,7.8125,
15:44:15.469,,,2.34375,,
15:44:15.693,-0.58325,43,,,
15:44:15.925,,,,6.25,
15:44:16.142,,,0,,
15:44:16.378,-0.44325,57,,,
15:44:16.600,,,,5.46875,
15:44:16.857,,,0,,
15:44:17.085,-0.50325,51,,,
15:44:17.296,,,,4.6875,
15:44:17.527,,,0,,
15:44:17.754,-0.57325,44,,,
15:44:17.998,,,,3.90625,
15:44:18.236,,,0.78125,,
15:44:18.451,-0.58325,43,,,
15:44:18.688,,,,2.34375,
15:44:18.906,,,0.78125,,
15:44:19.123,-0.58325,43,,,
15:44:19.357,,,,1.5625,
15:44:19.594,,,0.78125,,
15:44:19.865,-0.57325,44,,,
15:44:20.085,,,,3.90625,
15:44:20.317,,,0,,
15:44:20.535,-0.55325,46,,,
15:44:20.774,,,,2.34375,
15:44:21.006,,,0,,
15:44:21.229,-0.54325,47,,,
15:44:21.467,,,,1.5625,
15:44:21.702,,,0,,
15:44:21.941,-0.51325,50,,,
15:44:22.200,,,,0.78125,
15:44:22.418,,,0,,
15:44:22.632,-0.49325,52,,,
15:44:22.869,,,,0,
15:44:23.110,,,0,,
15:44:23.341,-0.47325,54,,,
15:44:23.565,,,,0,
15:44:23.802,,,0,,
15:44:24.026,-0.44325,57,,,
15:44:24.238,,,,-2.34375,
15:44:24.465,,,-2.34375,,
15:44:24.685,-0.43325,58,,,
15:44:24.908,,,,-2.34375,
15:44:25.124,,,-2.34375,,
15:44:25.360,-0.42325,59,,,
15:44:25.580,,,,-3.125,
15:44:25.803,,,-2.34375,,
15:44:26.048,-0.44325,57,,,
15:44:26.297,,,,-3.90625,
15:44:26.531,,,0,,
15:44:26.767,-0.51325,50,,,
15:44:27.003,,,,-7.03125,
15:44:27.232,,,0,,
15:44:27.467,-0.56325,45,,,
15:44:27.707,,,,-5.46875,
15:44:27.928,,,0.78125,,
15:44:28.147,-0.57325,44,,,
15:44:28.379,,,,-3.90625,
15:44:28.614,,,0,,
15:44:28.855,-0.54325,47,,,
15:44:29.073,,,,-3.125,
15:44:29.310,,,0,,
15:44:29.539,-0.53325,48,,,
15:44:29.782,,,,-2.34375,
15:44:30.054,,,0,,
15:44:30.302,-0.53325,48,,,
15:44:30.542,,,,0,
15:44:30.783,,,0,,
15:44:31.005,-0.38325,63,,,
15:44:31.220,,,,-5.46875,
15:44:31.443,,,-2.34375,,
15:44:31.673,-0.51325,50,,,
15:44:31.916,,,,-7.8125,
15:44:32.143,,,-2.34375,,
15:44:32.382,-0.36325,65,,,
15:44:32.599,,,,-5.46875,
15:44:32.818,,,-2.34375,,
15:44:33.058,-0.25325,76,,,
15:44:33.293,,,,-6.25,
15:44:33.535,,,-2.34375,,
15:44:33.770,-0.38325,63,,,
15:44:34.003,,,,-9.375,
15:44:34.273,,,-2.34375,,
15:44:34.513,-0.47325,54,,,
15:44:34.741,,,,-7.8125,
15:44:34.973,,,-2.34375,,
15:44:35.194,-0.42325,59,,,
15:44:35.444,,,,-3.125,
15:44:35.682,,,-2.34375,,
15:44:35.918,-0.50325,51,,,
15:44:36.154,,,,3.90625,
15:44:36.375,,,-2.34375,,
15:44:36.596,-0.60325,41,,,
15:44:36.837,,,,-2.34375,
15:44:37.061,,,0,,
15:44:37.277,-0.65325,36,,,
15:44:37.506,,,,7.8125,
15:44:37.738,,,0,,
15:44:37.975,-0.65325,36,,,
15:44:38.212,,,,4.6875,
15:44:38.455,,,0,,
15:44:38.684,-0.61325,40,,,
15:44:38.922,,,,1.5625,
15:44:39.162,,,0,,
15:44:39.381,-0.63325,38,,,
15:44:39.616,,,,-5.46875,
15:44:39.842,,,-2.34375,,
15:44:40.086,-0.57325,44,,,
15:44:40.362,,,,0.78125,
15:44:40.587,,,-3.90625,,
15:44:40.829,-0.35325,66,,,
15:44:41.057,,,,0.78125,
15:44:41.284,,,-5.46875,,
15:44:41.506,-0.30325,71,,,
15:44:41.767,,,,-2.34375,
15:44:42.014,,,-5.46875,,
15:44:42.234,-0.71325,30,,,
15:44:42.455,,,,0,
15:44:42.682,,,-2.34375,,
15:44:42.908,-0.52325,49,,,
15:44:43.129,,,,0.78125,
15:44:43.372,,,-5.46875,,
15:44:43.603,-0.37325,64,,,
15:44:43.829,,,,0,
15:44:44.049,,,-3.90625,,
15:44:44.291,-0.51325,50,,,
15:44:44.525,,,,0.78125,
15:44:44.757,,,-3.125,,
15:44:44.999,-0.64325,37,,,
15:44:45.233,,,,-3.125,
15:44:45.458,,,4.6875,,
15:44:45.687,-0.80325,21,,,
15:44:45.902,,,,0,
15:44:46.126,,,99.21875,,
15:44:46.350,-0.80325,21,,,
15:44:46.587,,,,0,
15:44:46.812,,,4.6875,,
15:44:47.065,-0.74325,27,,,
15:44:47.293,,,,0,
15:44:47.510,,,-2.34375,,
15:44:47.754,-0.52325,49,,,
15:44:47.972,,,,0,
15:44:48.191,,,-3.90625,,
15:44:48.415,-0.38325,63,,,
15:44:48.627,,,,0,
15:44:48.863,,,-3.90625,,
15:44:49.082,-0.41325,60,,,
15:44:49.305,,,,3.90625,
15:44:49.521,,,-3.90625,,
15:44:49.746,-0.46325,55,,,
15:44:49.983,,,,2.34375,
15:44:50.204,,,-3.90625,,
15:44:50.438,-0.46325,55,,,
15:44:50.666,,,,0.78125,
15:44:50.951,,,-3.90625,,
15:44:51.196,-0.48325,53,,,
15:44:51.411,,,,3.90625,
15:44:51.642,,,-3.125,,
15:44:51.869,-0.55325,46,,,
15:44:52.095,,,,6.25,
15:44:52.326,,,0,,
15:44:52.537,-0.68325,33,,,
15:44:52.764,,,,9.375,
15:44:53.021,,,0,,
15:44:53.233,-0.68325,33,,,
15:44:53.459,,,,11.71875,
15:44:53.682,,,0,,
15:44:53.942,-0.65325,36,,,
15:44:54.176,,,,0.78125,
15:44:54.419,,,-2.34375,,
15:44:54.637,-0.64325,37,,,
15:44:54.854,,,,4.6875,
15:44:55.084,,,-2.34375,,
15:44:55.305,-0.64325,37,,,
15:44:55.522,,,,2.34375,
15:44:55.764,,,-2.34375,,
15:44:55.987,-0.64325,37,,,
15:44:56.247,,,,6.25,
15:44:56.489,,,-2.34375,,
15:44:56.700,-0.64325,37,,,
15:44:56.935,,,,7.8125,
15:44:57.168,,,-2.34375,,
15:44:57.392,-0.56325,45,,,
15:44:57.625,,,,8.59375,
15:44:57.860,,,-3.125,,
15:44:58.082,-0.54325,47,,,
15:44:58.298,,,,8.59375,
15:44:58.517,,,-3.125,,
15:44:58.763,-0.57325,44,,,
15:44:58.985,,,,12.5,
15:44:59.212,,,-2.34375,,
15:44:59.441,-0.55325,46,,,
15:44:59.677,,,,12.5,
15:44:59.917,,,-3.90625,,
15:45:00.147,-0.11325,90,,,
15:45:00.361,,,,12.5,
15:45:00.606,,,-7.03125,,
15:45:00.865,-0.05325,96,,,
15:45:01.095,,,,2.34375,
15:45:01.340,,,-7.03125,,
15:45:01.593,-0.05325,96,,,
15:45:01.812,,,,0,
15:45:02.042,,,-7.03125,,
15:45:02.281,-0.75325,26,,,
15:45:02.511,,,,0,
15:45:02.745,,,99.21875,,
15:45:02.989,-0.80325,21,,,
15:45:03.222,,,,0,
15:45:03.450,,,99.21875,,
15:45:03.676,-0.79325,22,,,
15:45:03.908,,,,0,
15:45:04.133,,,0.78125,,
15:45:04.370,-0.80325,21,,,
15:45:04.598,,,,0,
15:45:04.816,,,0.78125,,
15:45:05.046,-0.77325,24,,,
15:45:05.286,,,,0,
15:45:05.519,,,1.5625,,
15:45:05.761,-0.78325,23,,,
15:45:06.002,,,,0,
15:45:06.217,,,2.34375,,
15:45:06.454,-0.78325,23,,,
15:45:06.669,,,,0,
15:45:06.891,,,2.34375,,
15:45:07.111,-0.78325,23,,,
15:45:07.330,,,,0,
15:45:07.572,,,1.5625,,
15:45:07.799,-0.06325,95,,,
15:45:08.029,,,,7.8125,
15:45:08.264,,,-6.25,,
15:45:08.479,-0.04325,97,,,
15:45:08.696,,,,0.78125,
15:45:08.944,,,-6.25,,
15:45:09.173,-0.05325,96,,,
15:45:09.411,,,,0,
15:45:09.646,,,-6.25,,
15:45:09.882,-0.05325,96,,,
15:45:10.099,,,,2.34375,
15:45:10.322,,,-6.25,,
15:45:10.548,-0.05325,96,,,
15:45:10.772,,,,3.90625,
15:45:10.998,,,-7.03125,,
15:45:11.223,-0.07325,94,,,
15:45:11.458,,,,2.34375,
15:45:11.677,,,5.46875,,
15:45:11.923,-0.82325,19,,,
15:45:12.135,,,,0,
15:45:12.351,,,99.21875,,
15:45:12.616,-0.81325,20,,,
15:45:12.844,,,,0,
15:45:13.071,,,99.21875,,
15:45:13.304,-0.82325,19,,,
15:45:13.540,,,,0,
15:45:13.779,,,99.21875,,
15:45:14.016,-0.82325,19,,,
15:45:14.241,,,,0,
15:45:14.465,,,99.21875,,
15:45:14.698,-0.82325,19,,,
15:45:14.914,,,,0,
15:45:15.140,,,99.21875,,
15:45:15.365,-0.82325,19,,,
15:45:15.590,,,,0,
15:45:15.809,,,99.21875,,
15:45:16.047,-0.82325,19,,,
15:45:16.272,,,,0,
15:45:16.507,,,99.21875,,
15:45:16.750,-0.81325,20,,,
15:45:17.028,,,,0,
15:45:17.259,,,99.21875,,
15:45:17.472,-0.81325,20,,,
15:45:17.713,,,,0,
15:45:17.935,,,1.5625,,
15:45:18.172,-0.81325,20,,,
15:45:18.414,,,,0,
15:45:18.633,,,2.34375,,
15:45:18.873,-0.75325,26,,,
15:45:19.118,,,,0,
15:45:19.360,,,0.78125,,
15:45:19.577,-0.74325,27,,,
15:45:19.821,,,,4.6875,
15:45:20.054,,,1.5625,,
15:45:20.266,-0.73325,28,,,
15:45:20.497,,,,12.5,
15:45:20.724,,,1.5625,,
15:45:20.960,-0.73325,28,,,
15:45:21.189,,,,3.90625,
15:45:21.426,,,0,,
15:45:21.664,-0.63325,38,,,
15:45:21.884,,,,13.28125,
15:45:22.100,,,-3.90625,,
15:45:22.333,-0.40325,61,,,
15:45:22.547,,,,7.8125,
15:45:22.781,,,-3.90625,,
15:45:23.021,-0.41325,60,,,
15:45:23.238,,,,12.5,
15:45:23.514,,,-6.25,,
15:45:23.750,-0.07325,94,,,
15:45:23.969,,,,10.15625,
15:45:24.207,,,99.21875,,
15:45:24.428,-0.52325,49,,,
15:45:24.665,,,,2.34375,
15:45:24.882,,,-6.25,,
15:45:25.112,-0.05325,96,,,
15:45:25.335,,,,3.90625,
15:45:25.555,,,-6.25,,
15:45:25.793,-0.04325,97,,,
15:45:26.027,,,,0,
15:45:26.258,,,-6.25,,
15:45:26.498,-0.04325,97,,,
15:45:26.715,,,,0,
15:45:26.966,,,-6.25,,
15:45:27.246,-0.04325,97,,,
15:45:27.483,,,,0,
15:45:27.706,,,-6.25,,
15:45:27.946,-0.04325,97,,,
15:45:28.185,,,,0,
15:45:28.431,,,-6.25,,
15:45:28.660,-0.04325,97,,,
15:45:28.878,,,,0,
15:45:29.098,,,-6.25,,
15:45:29.348,-0.24325,77,,,
15:45:29.597,,,,3.90625,
15:45:29.839,,,99.21875,,
15:45:30.067,-0.82325,19,,,
15:45:30.309,,,,0,
15:45:30.555,,,99.21875,,
15:45:30.791,-0.81325,20,,,
15:45:31.057,,,,0,
15:45:31.294,,,99.21875,,
15:45:31.531,-0.80325,21,,,
15:45:31.766,,,,0,
15:45:31.989,,,99.21875,,
15:45:32.213,-0.81325,20,,,
15:45:32.484,,,,0,
15:45:32.726,,,99.21875,,
15:45:32.944,-0.80325,21,,,
15:45:33.189,,,,0,
15:45:33.413,,,99.21875,,
15:45:33.634,-0.79325,22,,,
15:45:33.855,,,,0,
15:45:34.089,,,99.21875,,
15:45:34.311,-0.79325,22,,,
15:45:34.531,,,,0,
15:45:34.765,,,99.21875,,
15:45:35.005,-0.79325,22,,,
15:45:35.227,,,,0,
15:45:35.449,,,99.21875,,
15:45:35.676,-0.79325,22,,,
15:45:35.924,,,,0,
15:45:36.148,,,0,,
15:45:36.383,-0.65325,36,,,
15:45:36.612,,,,0.78125,
15:45:36.865,,,-3.90625,,
15:45:37.099,-0.37325,64,,,
15:45:37.344,,,,3.90625,
15:45:37.562,,,-3.90625,,
15:45:37.785,-0.37325,64,,,
15:45:38.019,,,,8.59375,
15:45:38.264,,,-3.90625,,
15:45:38.501,-0.40325,61,,,
15:45:38.714,,,,10.15625,
15:45:38.960,,,-3.90625,,
15:45:39.178,-0.27325,74,,,
15:45:39.408,,,,11.71875,
15:45:39.634,,,-5.46875,,
15:45:39.855,-0.25325,76,,,
15:45:40.089,,,,5.46875,
15:45:40.339,,,-5.46875,,
15:45:40.569,-0.33325,68,,,
15:45:40.793,,,,5.46875,
15:45:41.035,,,-3.90625,,
15:45:41.258,-0.38325,63,,,
15:45:41.480,,,,6.25,
15:45:41.714,,,-3.90625,,
15:45:41.943,-0.44325,57,,,
15:45:42.167,,,,8.59375,
15:45:42.401,,,-3.125,,
15:45:42.638,-0.43325,58,,,
15:45:42.856,,,,5.46875,
15:45:43.089,,,-3.90625,,
15:45:43.332,-0.39325,62,,,
15:45:43.603,,,,2.34375,
15:45:43.830,,,-2.34375,,
15:45:44.074,-0.74325,27,,,
15:45:44.314,,,,0,
15:45:44.537,,,99.21875,,
15:45:44.761,-0.80325,21,,,
15:45:44.998,,,,0,
15:45:45.230,,,99.21875,,
15:45:45.466,-0.79325,22,,,
15:45:45.705,,,,0,
15:45:45.942,,,99.21875,,
15:45:46.185,-0.79325,22,,,
15:45:46.419,,,,0,
15:45:46.653,,,-6.25,,
15:45:46.890,-0.05325,96,,,
15:45:47.112,,,,0,
15:45:47.348,,,-6.25,,
15:45:47.568,-0.04325,97,,,
15:45:47.807,,,,0,
15:45:48.017,,,-6.25,,
15:45:48.247,-0.04325,97,,,
15:45:48.465,,,,0,
15:45:48.723,,,-6.25,,
15:45:48.939,-0.33325,68,,,
15:45:49.174,,,,2.34375,
15:45:49.413,,,99.21875,,
15:45:49.639,-0.82325,19,,,
15:45:49.875,,,,0,
15:45:50.093,,,99.21875,,
15:45:50.313,-0.81325,20,,,
15:45:50.543,,,,0,
15:45:50.780,,,99.21875,,
15:45:51.004,-0.79325,22,,,
15:45:51.221,,,,0,
15:45:51.452,,,-2.34375,,
15:45:51.684,-0.45325,56,,,
15:45:51.908,,,,0,
15:45:52.127,,,-5.46875,,
15:45:52.339,-0.33325,68,,,
15:45:52.568,,,,0,
15:45:52.818,,,-3.90625,,
15:45:53.034,-0.40325,61,,,
15:45:53.253,,,,0,
15:45:53.479,,,-3.90625,,
15:45:53.710,-0.44325,57,,,
15:45:53.929,,,,-3.90625,
15:45:54.165,,,-2.34375,,
15:45:54.390,-0.62325,39,,,
15:45:54.620,,,,0,
15:45:54.845,,,5.46875,,
15:45:55.061,-0.81325,20,,,
15:45:55.290,,,,0,
15:45:55.527,,,99.21875,,
15:45:55.768,-0.80325,21,,,
15:45:55.982,,,,0,
15:45:56.203,,,99.21875,,
15:45:56.438,-0.79325,22,,,
15:45:56.673,,,,0,
15:45:56.902,,,99.21875,,
15:45:57.129,-0.79325,22,,,
15:45:57.361,,,,0,
15:45:57.588,,,99.21875,,
15:45:57.822,-0.79325,22,,,
15:45:58.054,,,,0,
15:45:58.324,,,99.21875,,
15:45:58.552,-0.79325,22,,,
15:45:58.788,,,,0,
15:45:59.010,,,99.21875,,
15:45:59.235,-0.80325,21,,,
15:45:59.454,,,,0,
15:45:59.701,,,99.21875,,
15:45:59.929,-0.80325,21,,,
15:46:00.145,,,,0,
15:46:00.404,,,99.21875,,
15:46:00.628,-0.82325,19,,,
15:46:00.875,,,,0,
15:46:01.091,,,-2.34375,,
15:46:01.330,-0.40325,61,,,
15:46:01.571,,,,0.78125,
15:46:01.810,,,-3.125,,
15:46:02.046,-0.15325,86,,,
15:46:02.287,,,,0,
15:46:02.529,,,-3.125,,
15:46:02.747,-0.14325,87,,,
15:46:02.984,,,,1.5625,
15:46:03.223,,,-5.46875,,
15:46:03.450,-0.12325,89,,,
15:46:03.734,,,,2.34375,
15:46:03.960,,,-5.46875,,
15:46:04.180,-0.11325,90,,,
15:46:04.409,,,,5.46875,
15:46:04.641,,,-5.46875,,
15:46:04.888,-0.16325,85,,,
15:46:05.144,,,,9.375,
15:46:05.384,,,-5.46875,,
15:46:05.607,-0.17325,84,,,
15:46:05.844,,,,6.25,
15:46:06.082,,,-5.46875,,
15:46:06.315,-0.27325,74,,,
15:46:06.596,,,,1.5625,
15:46:06.817,,,0.78125,,
15:46:07.037,-0.79325,22,,,
15:46:07.279,,,,0,
15:46:07.529,,,-3.125,,
15:46:07.748,-0.50325,51,,,
15:46:07.992,,,,0,
15:46:08.233,,,-3.90625,,
15:46:08.466,-0.51325,50,,,
15:46:08.692,,,,0,
15:46:08.939,,,-3.125,,
15:46:09.177,-0.57325,44,,,
15:46:09.398,,,,4.6875,
15:46:09.627,,,0,,
15:46:09.846,-0.77325,24,,,
15:46:10.077,,,,0,
15:46:10.305,,,99.21875,,
15:46:10.544,-0.82325,19,,,
15:46:10.775,,,,0,
15:46:10.990,,,99.21875,,
15:46:11.223,-0.81325,20,,,
15:46:11.451,,,,0,
15:46:11.694,,,99.21875,,
15:46:11.928,-0.81325,20,,,
15:46:12.158,,,,0,
15:46:12.390,,,99.21875,,
15:46:12.619,-0.81325,20,,,
15:46:12.853,,,,1.5625,
15:46:13.080,,,1.5625,,
15:46:13.305,-0.70325,31,,,
15:46:13.529,,,,0,
15:46:13.743,,,-2.34375,,
15:46:13.985,-0.64325,37,,,
15:46:14.220,,,,0,
15:46:14.456,,,0,,
15:46:14.681,-0.66325,35,,,
15:46:14.916,,,,0.78125,
15:46:15.138,,,0,,
15:46:15.385,-0.69325,32,,,
15:46:15.629,,,,6.25,
15:46:15.866,,,0.78125,,
15:46:16.106,-0.80325,21,,,
15:46:16.346,,,,0,
15:46:16.579,,,99.21875,,
15:46:16.799,-0.82325,19,,,
15:46:17.041,,,,0,
15:46:17.272,,,99.21875,,
15:46:17.507,-0.82325,19,,,
15:46:17.757,,,,0,
15:46:17.980,,,99.21875,,
15:46:18.215,-0.81325,20,,,
15:46:18.448,,,,0,
15:46:18.684,,,99.21875,,
15:46:18.909,-0.81325,20,,,
15:46:19.147,,,,0,
15:46:19.380,,,99.21875,,
15:46:19.616,-0.78325,23,,,
15:46:19.840,,,,2.34375,
15:46:20.075,,,-5.46875,,
15:46:20.322,-0.42325,59,,,
15:46:20.540,,,,0,
15:46:20.763,,,-3.90625,,
15:46:20.986,-0.42325,59,,,
15:46:21.214,,,,0,
15:46:21.441,,,-3.90625,,
15:46:21.673,-0.50325,51,,,
15:46:21.905,,,,4.6875,
15:46:22.126,,,-2.34375,,
15:46:22.346,-0.70325,31,,,
15:46:22.590,,,,-3.125,
15:46:22.809,,,99.21875,,
15:46:23.027,-0.82325,19,,,
15:46:23.263,,,,0,
15:46:23.500,,,99.21875,,
15:46:23.742,-0.82325,19,,,
15:46:23.963,,,,0,
15:46:24.198,,,99.21875,,
15:46:24.429,-0.81325,20,,,
15:46:24.669,,,,0,
15:46:24.941,,,99.21875,,
15:46:25.158,-0.82325,19,,,
15:46:25.380,,,,0,
15:46:25.623,,,99.21875,,
15:46:25.839,-0.81325,20,,,
15:46:26.054,,,,0,
15:46:26.312,,,99.21875,,
15:46:26.537,-0.81325,20,,,
15:46:26.767,,,,0,
15:46:27.001,,,0.78125,,
15:46:27.240,-0.66325,35,,,
15:46:27.489,,,,0,
15:46:27.710,,,2.34375,,
15:46:27.940,-0.81325,20,,,
15:46:28.180,,,,0,
15:46:28.418,,,99.21875,,
15:46:28.647,-0.80325,21,,,
15:46:28.878,,,,1.5625,
15:46:29.101,,,-3.90625,,
15:46:29.333,-0.45325,56,,,
15:46:29.561,,,,0,
15:46:29.794,,,2.34375,,
15:46:30.029,-0.81325,20,,,
15:46:30.263,,,,0,
15:46:30.501,,,1.5625,,
15:46:30.760,-0.53325,48,,,
15:46:30.973,,,,1.5625,
15:46:31.192,,,0,,
15:46:31.440,-0.79325,22,,,
15:46:31.677,,,,0,
15:46:31.917,,,99.21875,,
15:46:32.162,-0.81325,20,,,
15:46:32.392,,,,0,
15:46:32.614,,,99.21875,,
15:46:32.845,-0.80325,21,,,
15:46:33.061,,,,0,
15:46:33.304,,,99.21875,,
15:46:33.523,-0.80325,21,,,
15:46:33.753,,,,0,
15:46:33.993,,,99.21875,,
15:46:34.246,-0.79325,22,,,
15:46:34.491,,,,0,
15:46:34.701,,,99.21875,,
15:46:34.922,-0.81325,20,,,
15:46:35.170,,,,0,
15:46:35.382,,,99.21875,,
15:46:35.604,-0.81325,20,,,
15:46:35.835,,,,0,
15:46:36.069,,,99.21875,,
15:46:36.294,-0.80325,21,,,
15:46:36.526,,,,0,
15:46:36.748,,,99.21875,,
15:46:36.978,-0.77325,24,,,
15:46:37.209,,,,0,
15:46:37.430,,,2.34375,,
15:46:37.666,-0.73325,28,,,
15:46:37.890,,,,0,
15:46:38.119,,,2.34375,,
15:46:38.336,-0.67325,34,,,
15:46:38.582,,,,0,
15:46:38.831,,,2.34375,,
15:46:39.072,-0.64325,37,,,
15:46:39.299,,,,0,
15:46:39.535,,,2.34375,,
15:46:39.777,-0.64325,37,,,
15:46:39.998,,,,0.78125,
15:46:40.234,,,2.34375,,
15:46:40.477,-0.64325,37,,,
15:46:40.711,,,,2.34375,
15:46:40.950,,,2.34375,,
15:46:41.202,-0.63325,38,,,
15:46:41.424,,,,5.46875,
15:46:41.661,,,2.34375,,
15:46:41.894,-0.62325,39,,,
15:46:42.137,,,,1.5625,
15:46:42.422,,,-3.125,,
15:46:42.661,-0.54325,47,,,
15:46:42.895,,,,3.90625,
15:46:43.118,,,-3.90625,,
15:46:43.354,-0.09325,92,,,
15:46:43.590,,,,0.78125,
15:46:43.857,,,-5.46875,,
15:46:44.078,-0.12325,89,,,
15:46:44.305,,,,10.15625,
15:46:44.559,,,-3.90625,,
15:46:44.798,-0.34325,67,,,
15:46:45.050,,,,3.90625,
15:46:45.281,,,-2.34375,,
15:46:45.527,-0.71325,30,,,
15:46:45.773,,,,0,
15:46:46.018,,,5.46875,,
15:46:46.246,-0.79325,22,,,
15:46:46.461,,,,0,
15:46:46.707,,,0.78125,,
15:46:46.948,-0.72325,29,,,
15:46:47.174,,,,0,
15:46:47.401,,,-2.34375,,
15:46:47.634,-0.56325,45,,,
15:46:47.877,,,,0,
15:46:48.107,,,0,,
15:46:48.390,-0.61325,40,,,
15:46:48.619,,,,-3.125,
15:46:48.890,,,0,,
15:46:49.112,-0.65325,36,,,
15:46:49.336,,,,-3.90625,
15:46:49.588,,,0,,
15:46:49.830,-0.68325,33,,,
15:46:50.055,,,,0.78125,
15:46:50.286,,,0.78125,,
15:46:50.530,-0.71325,30,,,
15:46:50.799,,,,0,
15:46:51.039,,,0,,
15:46:51.260,-0.57325,44,,,
15:46:51.478,,,,0,
15:46:51.710,,,-6.25,,
15:46:51.949,-0.05325,96,,,
15:46:52.166,,,,3.90625,
15:46:52.416,,,-6.25,,
15:46:52.641,-0.05325,96,,,
15:46:52.871,,,,0,
15:46:53.110,,,-6.25,,
15:46:53.356,-0.05325,96,,,
15:46:53.574,,,,3.90625,
15:46:53.811,,,-7.03125,,
15:46:54.029,-0.33325,68,,,
15:46:54.254,,,,3.90625,
15:46:54.492,,,3.90625,,
15:46:54.730,-0.81325,20,,,
15:46:54.965,,,,0,
15:46:55.250,,,99.21875,,
15:46:55.476,-0.81325,20,,,
15:46:55.690,,,,0,
15:46:55.938,,,0,,
15:46:56.176,-0.15325,86,,,
15:46:56.409,,,,0,
15:46:56.645,,,-5.46875,,
15:46:56.866,-0.58325,43,,,
15:46:57.084,,,,0,
15:46:57.322,,,2.34375,,
15:46:57.562,-0.82325,19,,,
15:46:57.804,,,,0,
15:46:58.041,,,99.21875,,
15:46:58.258,-0.79325,22,,,
15:46:58.507,,,,0,
15:46:58.717,,,99.21875,,
15:46:58.957,-0.73325,28,,,
15:46:59.197,,,,0,
15:46:59.426,,,2.34375,,
15:46:59.665,-0.70325,31,,,
15:46:59.898,,,,0,
15:47:00.143,,,3.90625,,
15:47:00.425,-0.68325,33,,,
15:47:00.653,,,,0,
15:47:00.888,,,3.90625,,
15:47:01.116,-0.66325,35,,,
15:47:01.358,,,,0.78125,
15:47:01.573,,,2.34375,,
15:47:01.807,-0.64325,37,,,
15:47:02.050,,,,1.5625,
15:47:02.260,,,2.34375,,
15:47:02.477,-0.64325,37,,,
15:47:02.693,,,,0,
15:47:02.930,,,2.34375,,
15:47:03.144,-0.63325,38,,,
15:47:03.370,,,,0,
15:47:03.598,,,2.34375,,
15:47:03.836,-0.63325,38,,,
15:47:04.062,,,,0,
15:47:04.291,,,-3.90625,,
15:47:04.690,-0.10325,91,,,
15:47:04.910,,,,-7.8125,
15:47:05.154,,,-3.90625,,
15:47:05.381,-0.46325,55,,,
15:47:05.618,,,,1.5625,
15:47:05.846,,,99.21875,,
15:47:06.071,-0.64325,37,,,
15:47:06.313,,,,0.78125,
15:47:06.543,,,1.5625,,
15:47:06.814,-0.64325,37,,,
15:47:07.039,,,,1.5625,
15:47:07.281,,,1.5625,,
15:47:07.502,-0.61325,40,,,
15:47:07.714,,,,0,
15:47:07.944,,,0.78125,,
15:47:08.192,-0.59325,42,,,
15:47:08.427,,,,-3.125,
15:47:08.676,,,0,,
15:47:08.904,-0.58325,43,,,
15:47:09.143,,,,-5.46875,
15:47:09.382,,,0.78125,,
15:47:09.617,-0.58325,43,,,
15:47:09.833,,,,-5.46875,
15:47:10.070,,,0.78125,,
15:47:10.305,-0.58325,43,,,
15:47:10.527,,,,-3.90625,
15:47:10.767,,,-3.90625,,
15:47:11.000,-0.19325,82,,,
15:47:11.213,,,,-3.125,
15:47:11.452,,,-3.125,,
15:47:11.703,-0.54325,47,,,
15:47:11.990,,,,0,
15:47:12.237,,,99.21875,,
15:47:12.480,-0.70325,31,,,
15:47:12.713,,,,0.78125,
15:47:12.940,,,3.90625,,
15:47:13.206,-0.66325,35,,,
15:47:13.421,,,,2.34375,
15:47:13.654,,,2.34375,,
15:47:13.882,-0.64325,37,,,
15:47:14.119,,,,0.78125,
15:47:14.338,,,1.5625,,
15:47:14.568,-0.61325,40,,,
15:47:14.806,,,,0,
15:47:15.027,,,1.5625,,
15:47:15.251,-0.60325,41,,,
15:47:15.482,,,,-3.125,
15:47:15.710,,,0.78125,,
